tempo,time_signature,instrumentalness,valence,artist,liveness,speechiness,duration_ms,track,acousticness,key,energy,danceability,genre,loudness
130.507,4,0.0947,0.449,Sztywny Pal Azji,0.154,0.0347,296587,"Wieża Radości, Wieża Samotności",0.0827,4,0.893,0.609,punk,-9.461
170.034,4,0,0.922,Enej,0.0894,0.0679,198453,Symetryczno-liryczna,0.181,2,0.934,0.552,punk,-3.969
123.412,4,4.2e-06,0.29,The Pogues,0.132,0.0383,225426,Dirty Old Town,0.256,7,0.464,0.511,punk,-10.765
135.172,4,0.00487,0.297,Raimundos,0.975,0.0904,272458,Mulher de Fases - Ao Vivo,0.000214,6,0.936,0.216,punk,-7.382
103.839,4,0.00264,0.556,Os Paralamas Do Sucesso,0.208,0.0238,219933,Cuide Bem Do Seu Amor,0.011,11,0.677,0.627,punk,-6.122
141.194,4,0.000173,0.521,Extremoduro,0.11,0.0474,243320,La vereda de la puerta de atras,0.437,9,0.893,0.403,punk,-2.735
114.016,4,2.89e-05,0.823,Celtas Cortos,0.278,0.0285,235333,20 De Abril,0.0274,0,0.866,0.611,punk,-5.135
156.177,4,0.0462,0.84,Flogging Molly,0.0817,0.0748,230640,Drunken Lullabies,0.0015,7,0.969,0.385,punk,-4.234
137.224,4,0.00052,0.686,Агата Кристи,0.299,0.0829,244933,Как на войне,0.401,7,0.39,0.754,punk,-13.485
126.282,4,0,0.71,CPM22,0.127,0.0502,198000,Um Minuto Para O Fim Do Mundo,0.00423,0,0.973,0.406,punk,-2.794
186.007,4,0.00112,0.226,Legião Urbana,0.271,0.0486,302200,Tempo Perdido,0.0079,4,0.662,0.293,punk,-13.076
137.865,4,0.0033,0.382,Dzem,0.0547,0.028,404667,Autsajder,0.129,0,0.407,0.518,punk,-11.05
139.972,4,0.00137,0.193,Broilers,0.105,0.0336,303863,Nur Nach Vorne Gehen,0.00219,10,0.652,0.598,punk,-5.949
147.362,4,0.51,0.467,Os Paralamas Do Sucesso,0.34,0.0805,329507,Meu Erro / Soul Sacrifice - Ao Vivo,1.1e-05,2,0.921,0.254,punk,-8.309
115.024,4,2.55e-05,0.439,Kontrust,0.133,0.0389,296693,Bomba,0.00697,5,0.783,0.664,punk,-5.117
137.81,4,0.0862,0.353,Extremoduro,0.119,0.0517,494773,Locura transitoria,0.226,6,0.638,0.433,punk,-9.331
205.361,4,0,0.82,Raul Seixas,0.157,0.106,172093,Ouro De Tolo,0.462,7,0.545,0.366,punk,-8.787
126.101,4,0,0.132,Engenheiros Do Hawaii,0.231,0.0446,191867,Pra Ser Sincero,0.594,11,0.334,0.482,punk,-9.172
93.072,4,0,0.508,Noize MC,0.311,0.0665,263805,Говорящие головы,0.0454,2,0.905,0.512,punk,-4.658
106.944,4,0,0.631,KONIEC ŚWIATA,0.341,0.0363,295067,Oranżada,0.397,2,0.776,0.606,punk,-7.359
130.016,4,0.00029,0.675,Сплин,0.19,0.0294,224667,Новые люди,0.0891,0,0.75,0.656,punk,-5.85
136.039,4,3.42e-06,0.808,Mamonas Assassinas,0.0598,0.0616,202600,Pelados Em Santos,0.0624,2,0.487,0.566,punk,-9.902
167.999,4,0,0.594,Matanza,0.351,0.0909,169107,Bom É Quando Faz Mal,0.0184,5,0.974,0.501,punk,-2.371
123.941,4,0.457,0.703,Кино,0.269,0.036,273040,Группа Крови,0.00153,1,0.786,0.622,punk,-7.039
196.05,4,1.65e-06,0.57,Forfun,0.111,0.137,136822,Considerações,4.14e-05,4,0.959,0.326,punk,-5.519
140.955,4,2.38e-06,0.86,Czesław Śpiewa,0.125,0.034,195053,W Sam Raz,0.236,0,0.806,0.614,punk,-4.521
147.529,4,0.253,0.677,Legião Urbana,0.207,0.03,258093,Indios,0.079,0,0.587,0.573,punk,-9.604
105.057,4,6.2e-06,0.47,Kabanos,0.0669,0.102,262600,Buraki,0.0191,0,0.981,0.705,punk,-1.985
112.509,4,3.17e-06,0.381,Kobranocka,0.0871,0.0293,294067,Kocham Cię jak Irlandię,0.383,2,0.522,0.385,punk,-9.631
178.001,4,0.000123,0.675,Charlie Brown Jr.,0.124,0.0555,211467,Me encontra,0.0327,8,0.954,0.395,punk,-3.878
99.282,4,2.48e-05,0.169,Raimundos,0.93,0.0643,317128,Me Lambe - Ao Vivo,0.000191,10,0.847,0.287,punk,-8.426
125.03,4,0.00596,0.776,Russkaja,0.377,0.0712,197240,Change,0.0155,8,0.956,0.659,punk,-4.373
178.021,4,0.00354,0.389,Coma,0.133,0.0354,315627,F.T.M.O.,0.105,10,0.803,0.394,punk,-5.714
109.995,4,0.000131,0.963,Forfun,0.0485,0.0334,197525,A Vida Me Chamou,0.0166,0,0.896,0.672,punk,-5.73
105.017,4,3.4e-06,0.351,Ляпис Трубецкой,0.166,0.0266,224267,Воины света,0.0274,9,0.756,0.649,punk,-4.581
90.031,4,1.01e-06,0.449,coldrain,0.404,0.0596,222373,You Lie,2.24e-05,1,0.917,0.414,punk,-5.414
135.507,4,0.00158,0.209,Piotr Rogucki,0.148,0.0295,186573,Mała,0.806,0,0.653,0.425,punk,-7.091
137.972,4,1.86e-05,0.58,Myslovitz,0.238,0.028,192160,Miec Czy Byc,0.000795,4,0.763,0.535,punk,-6.064
130.348,4,0.017,0.572,Capital Inicial,0.202,0.0372,228693,Fátima,0.163,2,0.783,0.485,punk,-6.321
77.002,4,9.89e-06,0.462,Cachorro Grande,0.153,0.0262,251867,Sinceramente,0.682,2,0.48,0.646,punk,-7.219
119.992,4,4.76e-06,0.557,Happysad,0.0596,0.0627,197920,Mów Mi Dobrze,0.0236,9,0.84,0.402,punk,-5.025
116.783,4,0.00293,0.462,Noize MC,0.274,0.0933,260560,Вселенная бесконечна?,0.0107,0,0.901,0.545,punk,-2.996
133.427,3,0.0215,0.192,Extremoduro,0.111,0.0451,516667,Si te vas...,0.623,5,0.491,0.569,punk,-8.53
132.401,4,0,0.353,Raul Seixas,0.149,0.0363,145440,Tente Outra Vez,0.119,2,0.526,0.572,punk,-9.764
168.022,4,0.000135,0.815,Би-2,0.0794,0.04,279145,Варвара,0.605,7,0.576,0.611,punk,-5.636
103.275,4,1.58e-05,0.497,Flogging Molly,0.0456,0.0299,201533,If I Ever Leave This World Alive,0.212,2,0.614,0.342,punk,-5.925
161.949,4,0.000362,0.856,Lady Pank,0.242,0.0415,231280,Kryzysowa Narzeczona,0.0158,7,0.942,0.562,punk,-8.904
120.023,4,0.000197,0.893,Piersi,0.067,0.0342,190000,Bałkanica,0.0458,7,0.808,0.786,punk,-4.958
175.612,4,1.06e-06,0.465,Broilers,0.211,0.057,258160,Meine Sache,0.0284,7,0.936,0.404,punk,-2.782
129.188,4,0.000637,0.6,Dropkick Murphys,0.226,0.079,153600,I'm Shipping Up To Boston,0.000706,2,0.928,0.452,punk,-3.133
116.967,4,0.00179,0.903,Barao Vermelho,0.0743,0.038,213933,Bete Balanço,0.416,11,0.705,0.782,punk,-9.16
144.792,4,0.000618,0.9,Flogging Molly,0.0498,0.053,239653,Devil's Dance Floor,0.0336,4,0.919,0.468,punk,-6.32
129.743,1,0.00192,0.47,Loquillo,0.148,0.0332,214560,Cadillac Solitario,0.0746,11,0.828,0.393,punk,-4.147
78.049,4,0.303,0.323,Os Paralamas Do Sucesso,0.101,0.0273,257333,Aonde Quer Que Eu Vá,0.509,0,0.537,0.6,punk,-7.972
102.01,4,0,0.457,Hi-STANDARD,0.331,0.104,120200,Stay Gold,0.00347,2,0.992,0.477,punk,-4.467
109.037,4,0.0045,0.65,Charlie Brown Jr.,0.0578,0.0458,203373,Só Por Uma Noite,0.000382,4,0.964,0.574,punk,-2.745
129.678,4,0.0178,0.589,The Pogues,0.142,0.0536,140693,If I Should Fall From Grace With God,0.015,9,0.952,0.454,punk,-8.938
159.89,4,0,0.569,Capital Inicial,0.081,0.03,239587,Melhor do Que Ontem,0.086,7,0.799,0.436,punk,-6.999
92.959,4,3.87e-05,0.0877,Coma,0.695,0.0376,524720,Leszek Żukowski,0.014,8,0.67,0.157,punk,-6.056
126.023,4,0.206,0.178,Faul,0.203,0.0331,396000,Happy Endings,0.0144,1,0.879,0.651,punk,-6.36
161.366,4,0.033,0.696,Lady Pank,0.185,0.0453,277373,Zamki na piasku,0.073,11,0.894,0.548,punk,-9.421
116.218,4,0,0.982,Кино,0.188,0.0473,190560,Звезда По Имени Солнце,0.0596,9,0.703,0.849,punk,-6.956
118.501,4,4.73e-05,0.48,The Pogues,0.241,0.0342,272200,Fairytale of New York (feat. Kirsty MacColl),0.501,2,0.651,0.319,punk,-6.335
156.18,4,6.1e-05,0.819,Matanza,0.25,0.0725,180333,Clube dos Canalhas,7.01e-05,4,0.947,0.451,punk,-4.115
130.49,4,6.6e-06,0.698,Dzem,0.101,0.0389,325907,Whisky,0.0679,0,0.677,0.376,punk,-8.168
111.813,4,1.44e-05,0.253,Titãs,0.11,0.0303,175373,Epitáfio,0.481,7,0.611,0.723,punk,-7.006
142.334,4,0,0.798,Beatsteaks,0.107,0.0315,161253,Hand In Hand,0.00524,1,0.684,0.457,punk,-5.913
138.43,4,8.86e-05,0.808,Engenheiros Do Hawaii,0.136,0.0332,372093,Infinita Highway,0.354,9,0.798,0.654,punk,-9.13
107.214,4,0,0.42,Noize MC,0.177,0.107,269613,Снайпер,0.0102,7,0.915,0.283,punk,-5.164
77.929,4,8.58e-06,0.721,Myslovitz,0.124,0.0305,254560,Acidland,0.00172,0,0.847,0.454,punk,-4.716
111.676,4,5.71e-06,0.621,Dropkick Murphys,0.18,0.0611,232187,The State Of Massachusetts,0.000945,2,0.967,0.398,punk,-3.232
138.005,4,9.98e-05,0.57,Fiddler's Green,0.115,0.0841,205920,Victor And His Demons,0.00765,7,0.959,0.534,punk,-3.835
147.009,4,3.99e-06,0.734,The Rumjacks,0.37,0.0373,202133,An Irish Pub song,0.0761,2,0.848,0.63,punk,-3.463
105.003,4,2.13e-06,0.835,Mamonas Assassinas,0.719,0.0511,157867,Jumento Celestino,0.133,0,0.853,0.529,punk,-8.262
113.277,4,0.104,0.239,Dzem,0.939,0.0282,352920,Sen O Victorii,0.261,0,0.548,0.41,punk,-7.844
159.981,4,1.34e-06,0.887,The Real McKenzies,0.0804,0.0435,194453,Chip,0.00294,5,0.887,0.43,punk,-5.656
132.677,4,0,0.672,Siniestro Total,0.239,0.0766,185933,Bailaré Sobre Tu Tumba,0.0919,4,0.792,0.492,punk,-4.786
101.85,4,0.000457,0.703,Maanam,0.347,0.0394,273133,Krakowski Spleen - 2011 Digital Remaster,0.172,11,0.643,0.648,punk,-6.598
133.942,4,0,0.836,Wilki,0.568,0.0326,218933,Bohema,0.127,7,0.772,0.569,punk,-3.505
174.284,4,0.0356,0.522,Rosendo,0.0712,0.143,272160,Agradecido,0.00284,2,0.974,0.436,punk,-4.732
136.131,4,0,0.598,Raul Seixas,0.294,0.0323,227827,Metamorfose ambulante,0.425,2,0.553,0.497,punk,-9.201
145.069,4,0,0.748,Happysad,0.934,0.059,205187,Łydka,0.117,11,0.859,0.506,punk,-5.176
130.035,4,0.0041,0.453,Lao Che,0.0861,0.0762,323808,Dym,0.295,10,0.408,0.781,punk,-9.671
164.995,4,0.000745,0.311,Broilers,0.338,0.0404,254133,Ist Da Jemand?,0.000498,10,0.834,0.451,punk,-3.862
92.013,4,1.07e-05,0.817,Coma,0.339,0.0416,141520,Na Pół,0.00832,3,0.923,0.505,punk,-3.543
89.748,4,2e-05,0.441,Legião Urbana,0.252,0.0631,547000,Faroeste Caboclo,0.0425,7,0.549,0.43,punk,-12.956
169.761,4,0,0.589,Enej,0.363,0.0556,207173,Lili,0.041,11,0.889,0.474,punk,-4.263
86.451,4,0.000129,0.879,Maanam,0.0824,0.0295,296680,Kocham Cie Kochanie Moje - 2011 Digital Remaster,0.216,11,0.723,0.593,punk,-4.754
95.031,4,0,0.574,Lady Pank,0.0617,0.0264,258587,Zawsze Tam Gdzie Ty,0.664,0,0.388,0.681,punk,-8.762
140.137,4,0.00684,0.587,coldrain,0.187,0.119,197213,Behind The Curtain,4.93e-05,10,0.945,0.515,punk,-3.899
124.06,4,0,0.715,Wilki,0.15,0.0344,193973,Na Zawsze i Na Wiecznosc,0.203,9,0.702,0.592,punk,-5.258
184.959,4,0,0.932,Enej,0.264,0.0442,220427,Tak Smakuje Życie,0.0103,5,0.937,0.422,punk,-4.685
163.404,4,0.011,0.136,Death,0.248,0.248,393400,Symbolic,7.87e-05,6,0.982,0.289,heavy-metal,-7.068
132.01,4,2.58e-05,0.744,Ghost B.C.,0.119,0.0526,268747,Ritual,0.0901,0,0.864,0.67,heavy-metal,-5.2
155.019,1,0.0123,0.226,Born Of Osiris,0.0809,0.18,230760,Follow The Signs,5.91e-05,8,0.939,0.276,heavy-metal,-5.434
125.017,4,0.114,0.342,Amorphis,0.147,0.0599,255530,House Of Sleep,0.00309,7,0.864,0.428,heavy-metal,-6.371
103.97,4,0.135,0.352,Iron Maiden,0.409,0.037,432320,Hallowed Be Thy Name - 1998 Remastered Version,0.00176,4,0.911,0.305,heavy-metal,-5.174
119.93,4,0.559,0.126,In Flames,0.0866,0.163,215280,Take This Life,2.87e-06,10,0.993,0.451,heavy-metal,-4.688
164.938,3,1.09e-06,0.27,Turisas,0.317,0.118,327587,Stand Up And Fight,0.00682,9,0.932,0.169,heavy-metal,-6.879
125.307,4,0.107,0.219,Megadeth,0.351,0.151,392600,Holy Wars...The Punishment Due - 2004 Digital Remaster,0.00177,11,0.985,0.325,heavy-metal,-3.941
117.509,4,0.00288,0.148,Within The Ruins,0.316,0.186,303880,Gods Amongst Men,0.001,1,0.994,0.53,heavy-metal,-3.26
181.982,4,0.612,0.544,Amon Amarth,0.0556,0.0476,259680,Father of the Wolf,4.05e-05,6,0.964,0.406,heavy-metal,-4.453
110.032,4,0.0047,0.12,Lamb of God,0.336,0.126,312507,Walk with Me In Hell,3.97e-05,0,0.983,0.283,heavy-metal,-3.561
92.019,4,0.151,0.176,Children Of Bodom,0.136,0.0342,313733,Angels Don't Kill,7.53e-06,5,0.87,0.416,heavy-metal,-3.762
164.111,4,0.142,0.128,Strapping Young Lad,0.214,0.178,336440,Detox,1.9e-06,2,0.976,0.115,heavy-metal,-5.747
97.0,4,0.00119,0.239,3 Inches Of Blood,0.11,0.0807,271160,Deadly Sinners,6.4e-05,9,0.961,0.367,heavy-metal,-3.186
155.212,4,0,0.427,Parkway Drive,0.0982,0.1,187960,Carrion,0.000275,6,0.969,0.228,heavy-metal,-4.07
130.931,4,0.000167,0.0621,Lamb of God,0.347,0.114,220880,Redneck,5.63e-05,2,0.996,0.512,heavy-metal,-2.1
100.631,4,0.259,0.194,Metallica,0.103,0.113,395133,Creeping Death,0.000754,4,0.951,0.375,heavy-metal,-9.113
132.127,4,2.69e-05,0.702,Manowar,0.147,0.0357,223867,Kings Of Metal,0.000117,9,0.881,0.575,heavy-metal,-13.012
141.214,4,0.000111,0.61,Stratovarius,0.117,0.0418,277547,Unbreakable,0.000156,1,0.958,0.465,heavy-metal,-4.247
93.04,4,0,0.339,Slipknot,0.271,0.0903,147827,Wait And Bleed,0.00152,7,0.995,0.358,heavy-metal,-4.851
146.018,4,0.00358,0.361,Mastodon,0.0797,0.0776,299787,The Motherload,7.1e-06,5,0.971,0.363,heavy-metal,-2.974
151.966,4,0.111,0.531,Leprous,0.0928,0.0581,314133,The Price,0.0126,8,0.713,0.37,heavy-metal,-8.041
176.129,4,9.09e-05,0.233,Sabaton,0.101,0.0499,293827,Carolus Rex,0.000594,10,0.846,0.443,heavy-metal,-5.545
152.0,4,0.0518,0.328,Trivium,0.346,0.103,302467,In Waves,0.000211,9,0.94,0.477,heavy-metal,-3.435
160.009,4,0.0109,0.206,Tribulation,0.746,0.0785,316675,Melancholia,1.46e-05,3,0.971,0.312,heavy-metal,-5.139
175.055,4,0.000957,0.242,The Unguided,0.058,0.0672,246464,Phoenix Down (Zardonic Remix),0.000431,6,0.941,0.477,heavy-metal,-1.35
144.125,4,4.68e-05,0.309,Parkway Drive,0.093,0.191,241033,Sleepwalker,0.000174,10,0.962,0.314,heavy-metal,-4.81
125.058,4,0.000102,0.369,Nightwish,0.325,0.0351,279373,Nemo,0.000158,3,0.744,0.491,heavy-metal,-6.306
90.996,4,0.00105,0.549,Helloween,0.326,0.0425,278640,I Want Out,0.000558,2,0.9,0.479,heavy-metal,-6.646
110.007,4,0.0107,0.291,Evergrey,0.289,0.0433,340573,King of Errors,0.000205,8,0.947,0.453,heavy-metal,-4.617
107.484,4,0.0176,0.827,Rainbow,0.0575,0.032,277227,Man On The Silver Mountain,0.276,7,0.77,0.594,heavy-metal,-8.267
92.512,4,0.688,0.0466,Heaven Shall Burn,0.551,0.0735,359800,Hunters Will Be Hunted,4.93e-05,0,0.949,0.356,heavy-metal,-5.344
110.175,4,0.000453,0.0399,Slayer,0.178,0.205,320520,Dead Skin Mask,0.000244,3,0.987,0.353,heavy-metal,-4.441
129.986,5,8.32e-06,0.324,Lamb of God,0.288,0.131,270693,Ghost Walking,0.000326,1,0.993,0.511,heavy-metal,-3.341
159.969,3,0.814,0.249,Animals As Leaders,0.286,0.181,323728,Kascade,0.00577,6,0.979,0.472,heavy-metal,-4.386
104.757,4,0.105,0.0867,In Flames,0.707,0.219,225027,The Quiet Place,0.000341,10,0.971,0.516,heavy-metal,-4.867
144.976,4,0.000777,0.142,Veil Of Maya,0.929,0.144,152440,Punisher,0.000139,5,0.986,0.37,heavy-metal,-5.213
115.029,4,0.449,0.278,Children Of Bodom,0.0328,0.0779,255973,In Your Face,1.66e-05,1,0.987,0.496,heavy-metal,-3.461
115.298,4,0.84,0.134,Megadeth,0.323,0.144,311200,Hangar 18 - 2004 Digital Remaster,5.87e-05,2,0.988,0.248,heavy-metal,-3.74
95.171,4,0.0293,0.149,Amon Amarth,0.254,0.0836,273253,War of the Gods,3.44e-05,11,0.994,0.434,heavy-metal,-5.108
130.03,4,0.00307,0.167,Obituary,0.112,0.0859,254118,Visions in My Head,7.71e-06,6,0.89,0.5,heavy-metal,-5.897
115.019,4,0.754,0.193,Opeth,0.0582,0.0487,334973,Cusp Of Eternity,2.03e-05,7,0.926,0.464,heavy-metal,-10.119
117.512,4,0.0831,0.603,Dio,0.0343,0.0351,254240,Rainbow in the Dark,0.00113,9,0.809,0.501,heavy-metal,-12.12
95.545,4,0.0691,0.591,Pantera,0.0839,0.0477,351720,5 Minutes Alone - Remastered,0.00248,7,0.878,0.515,heavy-metal,-5.919
149.757,4,4.14e-05,0.0974,Machine Head,0.0971,0.175,387840,Darkness Within,0.0121,7,0.903,0.269,heavy-metal,-5.705
87.803,3,0.438,0.0731,Gojira,0.364,0.185,257733,L'Enfant Sauvage,0.000146,8,0.995,0.143,heavy-metal,-5.698
148.425,4,0.224,0.539,Ensiferum,0.0844,0.0882,219149,Two of Spades,6.07e-06,5,0.996,0.33,heavy-metal,-4.413
134.898,3,0.157,0.18,Paradise Lost,0.386,0.0552,356903,An Eternity Of Lies,0.000586,2,0.867,0.33,heavy-metal,-5.223
102.757,4,0.918,0.232,Cannibal Corpse,0.139,0.151,170520,Make Them Suffer,0.00146,1,0.973,0.297,heavy-metal,-4.505
119.968,4,0.79,0.0361,The Black Dahlia Murder,0.324,0.201,320761,In Hell Is Where She Waits for Me,3.45e-06,0,0.999,0.47,heavy-metal,-3.902
109.937,4,0.00034,0.241,Iron Maiden,0.0959,0.0582,436827,Fear Of The Dark - 1998 Remastered Version,0.000762,2,0.815,0.302,heavy-metal,-8.756
79.467,4,0.914,0.395,At The Gates,0.0862,0.118,183093,Slaughter Of The Soul,1.61e-06,7,0.975,0.131,heavy-metal,-7.228
90.01,4,0.845,0.0386,Marduk,0.2,0.07,256640,Wartheland,3.84e-06,2,0.979,0.376,heavy-metal,-4.446
102.199,4,0.0775,0.239,Dream Theater,0.596,0.0536,492306,Pull Me Under,0.000731,9,0.966,0.527,heavy-metal,-6.836
142.031,4,8.48e-05,0.318,Trivium,0.359,0.108,269266,Strife,3.58e-05,1,0.987,0.461,heavy-metal,-1.711
179.781,4,2.31e-05,0.269,Ghost B.C.,0.223,0.0325,362098,Cirice,0.00256,7,0.793,0.437,heavy-metal,-5.547
191.014,4,0.026,0.273,Amon Amarth,0.0802,0.0501,248747,Twilight Of The Thunder God,1.62e-05,6,0.92,0.374,heavy-metal,-4.653
92.027,4,0.000881,0.228,Slipknot,0.357,0.0648,342821,The Devil In I,0.00591,9,0.939,0.398,heavy-metal,-2.865
98.022,3,0.000128,0.289,Gamma Ray,0.351,0.0846,295280,Master of Confusion,0.00129,5,0.989,0.49,heavy-metal,-3.945
138.501,4,0.438,0.0217,Darkthrone,0.394,0.133,369760,Transilvanian Hunger,0.0176,4,1.0,0.271,heavy-metal,-4.902
110.034,4,0.934,0.228,Insomnium,0.62,0.0402,196987,The Primeval Dark,2.94e-06,7,0.878,0.444,heavy-metal,-6.259
110.982,4,0.281,0.244,Revocation,0.212,0.17,291760,A Debt Owed to the Grave,4.15e-05,3,0.983,0.501,heavy-metal,-4.883
177.495,4,0.0131,0.467,Rainbow,0.769,0.0631,506160,Stargazer,0.00374,11,0.948,0.166,heavy-metal,-8.503
99.985,4,1.62e-05,0.368,Alestorm,0.581,0.0766,402773,Captain Morgan's Revenge,6.89e-05,8,0.967,0.512,heavy-metal,-4.563
193.915,4,0.497,0.187,Leprous,0.133,0.0972,427320,Rewind,0.000125,0,0.903,0.252,heavy-metal,-6.297
110.313,4,0.000405,0.212,Parkway Drive,0.165,0.156,258587,Wild Eyes,0.000732,6,0.99,0.299,heavy-metal,-3.498
105.102,4,0.573,0.588,Metallica,0.0946,0.0361,516293,Master Of Puppets,0.000608,4,0.872,0.538,heavy-metal,-7.658
127.356,4,0.845,0.118,Alcest,0.099,0.0313,350307,Autre Temps,0.00764,1,0.536,0.427,heavy-metal,-9.053
93.994,4,0.471,0.397,Children Of Bodom,0.0931,0.0611,284613,Hate Me,7.2e-05,2,0.977,0.443,heavy-metal,-3.482
77.015,3,0.0885,0.378,Arch Enemy,0.339,0.129,178933,Stolen Life,2.12e-05,1,0.989,0.454,heavy-metal,-4.798
199.948,4,0.000308,0.512,Stratovarius,0.561,0.0493,230160,Eagleheart,8.49e-06,8,0.944,0.357,heavy-metal,-5.327
179.94,4,0.0179,0.3,The Agonist,0.328,0.0826,205627,Gates of Horn and Ivory,4.12e-06,7,0.98,0.45,heavy-metal,-3.734
117.846,4,0.00312,0.216,Metallica,0.06,0.0758,309933,For Whom The Bell Tolls,0.0173,0,0.861,0.519,heavy-metal,-6.67
94.967,4,0.374,0.124,Soilwork,0.528,0.0867,218747,Nerve,3.49e-05,11,0.965,0.51,heavy-metal,-4.537
190.0,4,0,0.43,Helloween,0.105,0.0617,207933,Mr. Torture,0.00232,6,0.973,0.51,heavy-metal,-5.277
130.015,4,0.634,0.16,Amon Amarth,0.117,0.18,294893,Death In Fire,1.25e-06,4,0.986,0.479,heavy-metal,-3.92
117.554,4,0.0037,0.186,Within The Ruins,0.828,0.112,279507,Calling Card,0.00192,1,0.994,0.448,heavy-metal,-3.371
89.948,4,1.1e-05,0.189,Hammerfall,0.128,0.0389,305120,Crimson Thunder,0.000143,1,0.779,0.446,heavy-metal,-5.987
158.964,4,0.00436,0.254,Sonata Arctica,0.0977,0.0801,312053,Fullmoon,0.000595,6,0.937,0.486,heavy-metal,-4.173
101.912,4,0.000345,0.202,Ghost Brigade,0.108,0.0361,298507,Departures,0.000367,0,0.85,0.421,heavy-metal,-8.283
140.089,4,0.32,0.117,Accept,0.339,0.083,228667,Fast As a Shark,8.44e-05,2,0.938,0.416,heavy-metal,-14.079
175.069,4,0.017,0.365,DevilDriver,0.217,0.0758,249853,Clouds Over California,9.11e-05,2,0.966,0.459,heavy-metal,-3.985
124.374,4,0.944,0.0453,At The Gates,0.172,0.177,192000,Blinded By Fear,6.81e-06,7,0.995,0.247,heavy-metal,-8.27
199.846,4,0.258,0.2,DragonForce,0.344,0.08,406827,Fury Of The Storm,3.34e-05,4,0.911,0.234,heavy-metal,-5.114
178.962,4,9.94e-05,0.296,Testament,0.158,0.145,321347,Native Blood,3.06e-05,1,0.993,0.392,heavy-metal,-4.007
160.317,4,0.34,0.145,Job For A Cowboy,0.122,0.108,333693,Sun of Nihility,0.000114,2,0.964,0.299,heavy-metal,-4.281
155.031,3,1.6e-06,0.327,Periphery,0.332,0.142,262133,Heavy Heart,0.000373,0,0.941,0.448,heavy-metal,-4.733
124.349,4,2.92e-06,0.54,Sabaton,0.277,0.0388,250693,Primo Victoria,0.000488,6,0.842,0.451,heavy-metal,-3.837
192.858,4,0.204,0.0824,Amon Amarth,0.15,0.167,259173,Deceiver of the Gods,4.09e-05,1,0.991,0.262,heavy-metal,-5.373
162.12,4,0.0542,0.705,Iron Maiden,0.487,0.0585,250973,The Trooper - 1998 Remastered Version,0.0238,4,0.856,0.286,heavy-metal,-6.777
115.995,4,0,0.26,Dream Evil,0.121,0.0374,302533,The Chosen Ones,0.0116,7,0.72,0.568,heavy-metal,-6.208
97.493,4,0.41,0.309,Deicide,0.329,0.0533,233048,In The Minds of Evil,9.92e-05,10,0.889,0.535,heavy-metal,-5.547
97.745,4,0.00055,0.359,Megadeth,0.0971,0.108,319267,Tornado Of Souls - 2004 Digital Remaster,0.00203,7,0.982,0.519,heavy-metal,-3.547
97.366,4,0.921,0.0354,Marduk,0.302,0.096,191987,Frontschwein,1.79e-06,4,0.996,0.324,heavy-metal,-4.02
140.0,3,0.00343,0.153,Lamb of God,0.435,0.104,230227,Laid to Rest,0.000216,1,0.959,0.359,heavy-metal,-3.685
99.991,4,0.0693,0.508,In Flames,0.629,0.0579,267787,Where The Dead Ships Dwell,7.13e-06,10,0.948,0.524,heavy-metal,-3.558
143.75,4,7.31e-06,0.2,W.A.S.P.,0.573,0.188,187800,Animal (Fuck Like a Beast),0.00323,10,0.972,0.211,heavy-metal,-3.755
93.836,4,0.063,0.425,Stratovarius,0.333,0.104,229000,Hunting High And Low,0.000257,6,0.977,0.516,heavy-metal,-3.233
87.955,4,0,0.307,Powerwolf,0.225,0.0901,265720,Sanctified with Dynamite,0.000224,1,0.968,0.235,heavy-metal,-4.758
139.995,4,0.246,0.158,Falkenbach,0.101,0.0277,350387,Eweroun,5.55e-05,9,0.67,0.499,heavy-metal,-7.779
136.548,4,0.00567,0.277,Panda Bear,0.754,0.0839,152960,You Can Count On Me,0.388,2,0.777,0.19,psych-rock,-8.136
129.545,4,0.708,0.292,Dead Meadow,0.127,0.0303,452747,Sleepy Silver Door,0.444,11,0.632,0.365,psych-rock,-6.574
103.816,4,0.878,0.596,Unknown Mortal Orchestra,0.119,0.0515,230147,So Good at Being in Trouble,0.0363,0,0.435,0.829,psych-rock,-10.136
64.172,4,0.864,0.384,Wooden Shjips,0.0606,0.0347,368800,Home,4.25e-06,4,0.698,0.321,psych-rock,-3.26
95.833,4,0.0457,0.434,Night Beats,0.389,0.0366,211573,High Noon Blues,0.722,0,0.685,0.365,psych-rock,-6.641
94.371,4,0.87,0.312,Pink Floyd,0.112,0.0569,580716,Interstellar Overdrive - 2011 Remastered Version,0.767,2,0.704,0.23,psych-rock,-10.975
166.14,4,0.829,0.631,The Brian Jonestown Massacre,0.208,0.0384,334467,Anemone,0.0598,5,0.63,0.474,psych-rock,-12.859
109.573,4,0,0.589,The Seeds,0.121,0.044,185481,Can't Seem To Make You Mine,0.148,7,0.384,0.699,psych-rock,-13.691
90.97,4,0.766,0.628,Unknown Mortal Orchestra,0.077,0.0791,256840,FFunny FFriends,0.189,11,0.898,0.689,psych-rock,-4.704
134.773,4,3.21e-05,0.872,The West Coast Pop Art Experimental Band,0.3,0.0327,172667,If You Want This Love,0.0805,4,0.576,0.55,psych-rock,-11.861
