artist,track,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,time_signature,valence,genre
Bowling For Soup,Stacy's Mom,0.00349,0.728,193043,0.801,0.000195,4,0.0907,-3.636,0.0752,119.989,4,0.812,punk-rock
Thirty Seconds To Mars,This Is War,0.0661,0.401,327027,0.723,1.91e-06,6,0.233,-5.26,0.0583,160.048,4,0.24,punk-rock
The All-American Rejects,It Ends Tonight,0.00275,0.335,244827,0.676,0,0,0.141,-4.68,0.0301,175.845,4,0.325,punk-rock
Misfits,Last Caress,0.0257,0.181,119827,0.946,0.223,0,0.344,-5.308,0.096,178.743,4,0.344,punk-rock
Bad Religion,American Jesus,0.00685,0.392,197533,0.948,0,9,0.327,-9.927,0.0382,181.712,4,0.635,punk-rock
Sum 41,Summer,2.3e-05,0.511,169360,0.968,0,7,0.43,-3.728,0.0662,114.159,4,0.556,punk-rock
Rise Against,Survive,8.84e-05,0.28,221493,0.988,0.000478,8,0.362,-4.187,0.128,102.077,4,0.323,punk-rock
The Bouncing Souls,True Believers,0.000296,0.383,150293,0.981,3.76e-05,0,0.202,-4.32,0.0926,98.133,4,0.475,punk-rock
Ramones,Judy Is A Punk (Remastered Version ),0.293,0.387,92507,0.828,0,3,0.151,-5.016,0.0322,179.425,4,0.852,punk-rock
Good Charlotte,I Don't Wanna Be In Love (Dance Floor Anthem),0.0226,0.64,244000,0.884,0,6,0.187,-2.609,0.0428,124.968,4,0.56,punk-rock
NOFX,The Separation Of Church & Skate,0.000785,0.373,170347,0.962,1.31e-05,9,0.243,-3.21,0.11,138.343,4,0.273,punk-rock
Panic! At The Disco,The Ballad Of Mona Lisa,0.000362,0.436,226680,0.893,0,9,0.103,-4.18,0.0556,124.113,4,0.084,punk-rock
Green Day,Know Your Enemy,0.0016,0.56,190987,0.958,4.96e-05,11,0.0643,-3.245,0.0412,129.984,4,0.961,punk-rock
Sum 41,Hyper-Insomnia-Para-Condrioid,0.000532,0.594,152600,0.898,1.84e-05,7,0.401,-4.631,0.154,117.986,4,0.626,punk-rock
Bowling For Soup,1985,0.000246,0.607,193000,0.878,0,4,0.337,-4.422,0.0665,119.955,4,0.852,punk-rock
The All-American Rejects,Move Along,0.000198,0.529,238880,0.922,0,3,0.26,-3.84,0.0459,109.847,4,0.633,punk-rock
Boys Like Girls,The Great Escape,0.00166,0.423,206520,0.94,0,1,0.178,-4.012,0.0635,149.934,4,0.484,punk-rock
Ramones,I Wanna Be Sedated - Remastered,0.169,0.597,149467,0.96,2.89e-05,11,0.105,-3.989,0.042,163.017,4,0.934,punk-rock
Rise Against,The Good Left Undone,0.000271,0.182,181453,0.978,0,1,0.118,-3.768,0.149,197.105,5,0.558,punk-rock
Sum 41,Underclass Hero,0.00109,0.353,194133,0.986,0,9,0.0944,-2.933,0.149,191.987,4,0.75,punk-rock
Fall Out Boy,"Sugar, We're Goin Down",0.00898,0.499,229093,0.824,0,7,0.163,-4.741,0.0794,161.977,4,0.692,punk-rock
Panic! At The Disco,This Is Gospel,0.00155,0.572,187187,0.912,1.2e-06,7,0.102,-4.875,0.0707,156.073,4,0.612,punk-rock
blink-182,Every Time I Look For You,0.00159,0.503,185693,0.938,0,11,0.384,-4.247,0.0441,128.267,4,0.646,punk-rock
The Clash,Spanish Bombs,0.0459,0.609,198867,0.798,0,11,0.21,-7.902,0.0345,149.047,4,0.771,punk-rock
Rise Against,Ready To Fall,7.45e-05,0.425,227707,0.99,0.000441,1,0.0806,-3.776,0.0672,128.398,4,0.431,punk-rock
Sum 41,Over My Head (Better Off Dead),0.00222,0.44,149307,0.919,0.00503,7,0.0892,-4.462,0.0735,184.324,4,0.79,punk-rock
NOFX,Murder The Government,0.000165,0.395,45320,0.878,0,11,0.0831,-4.351,0.269,135.654,4,0.654,punk-rock
New Found Glory,My Friends Over You,0.000291,0.398,220200,0.978,0,2,0.0947,-4.001,0.133,177.797,4,0.453,punk-rock
Green Day,¡Viva La Gloria!,0.00389,0.232,210507,0.937,0,4,0.516,-4.141,0.0998,178.431,4,0.282,punk-rock
The Distillers,Drain The Blood,0.17,0.393,189707,0.905,9.75e-06,0,0.236,-4.167,0.0912,168.902,4,0.401,punk-rock
System of a Down,Toxicity,0.000254,0.407,218933,0.876,0.00265,8,0.215,-4.145,0.0529,116.335,3,0.527,punk-rock
Jimmy Eat World,The Middle,0.0424,0.629,168253,0.897,0,2,0.263,-3.401,0.0483,161.944,4,0.931,punk-rock
blink-182,Adam's Song,0.039,0.514,249754,0.771,0,0,0.262,-5.756,0.0364,136.058,4,0.352,punk-rock
Dropkick Murphys,The State Of Massachusetts,0.000944,0.321,234960,0.97,8.12e-06,5,0.137,-3.234,0.0719,148.719,4,0.587,punk-rock
Green Day,21 Guns,0.0518,0.268,321093,0.742,0,5,0.626,-4.939,0.0355,159.779,4,0.413,punk-rock
Sum 41,The Hell Song,0.000143,0.359,198493,0.935,0.0141,8,0.351,-5.529,0.0817,173.429,4,0.657,punk-rock
The Offspring,Original Prankster,0.000616,0.665,220960,0.872,6.75e-06,2,0.267,-4.21,0.0342,146.742,4,0.961,punk-rock
Rise Against,Savior,0.00161,0.339,242280,0.932,0.000134,5,0.425,-3.424,0.0613,112.549,4,0.464,punk-rock
Rancid,Time Bomb,0.138,0.646,144333,0.962,0,9,0.471,-4.862,0.0536,164.79,4,0.961,punk-rock
All Time Low,Jasey Rae,0.429,0.543,213947,0.429,0,2,0.274,-5.673,0.0256,85.015,4,0.45,punk-rock
NOFX,Shut Up Already,3.86e-05,0.152,165520,0.971,0.00018,9,0.0725,-4.344,0.125,171.617,4,0.203,punk-rock
Sum 41,With Me,0.0128,0.168,291360,0.852,0,4,0.172,-4.039,0.0421,175.407,3,0.108,punk-rock
Yellowcard,Way Away,6.93e-06,0.357,202093,0.959,3.91e-05,2,0.0825,-4.081,0.113,179.644,4,0.357,punk-rock
A Day To Remember,All Signs Point to Lauderdale,0.000263,0.42,197200,0.983,0,10,0.114,-3.437,0.113,149.958,4,0.511,punk-rock
Green Day,Sassafras Roots,5.03e-05,0.172,157627,0.97,0.00479,8,0.257,-5.104,0.0409,182.451,4,0.888,punk-rock
My Chemical Romance,Helena (So Long & Goodnight),0.0142,0.356,204733,0.96,0,4,0.209,-3.487,0.104,125.921,4,0.0915,punk-rock
The Offspring,Want You Bad,6.59e-05,0.487,202600,0.969,1.19e-06,4,0.278,-4.293,0.0505,105.539,4,0.643,punk-rock
Sex Pistols,God Save The Queen,0.00105,0.304,199453,0.901,0.000376,9,0.158,-7.756,0.0602,147.199,4,0.524,punk-rock
blink-182,Mutt,0.0107,0.569,203800,0.931,4.03e-06,9,0.258,-3.978,0.048,105.738,4,0.796,punk-rock
Green Day,Warning,0.0673,0.728,221667,0.92,1.61e-05,2,0.199,-2.828,0.0294,120.989,4,0.886,punk-rock
Fall Out Boy,Where Did The Party Go,0.00506,0.633,243040,0.89,0.00076,0,0.159,-4.17,0.103,119.952,4,0.638,punk-rock
Pennywise,Fuck Authority,0.000887,0.45,196120,0.937,0.00457,5,0.379,-2.819,0.0504,101.922,4,0.79,punk-rock
The Clash,London Calling - Remastered,0.123,0.651,200480,0.801,0,0,0.0825,-7.34,0.0513,133.763,4,0.779,punk-rock
Black Flag,Nervous Breakdown,0.524,0.401,129173,0.907,0,11,0.48,-11.422,0.0679,90.302,4,0.336,punk-rock
Taking Back Sunday,MakeDamnSure,0.00941,0.553,208280,0.837,0,6,0.372,-5.608,0.0452,140.495,4,0.441,punk-rock
Green Day,Walking Contradiction,0.000473,0.456,151173,0.985,0,1,0.0839,-2.597,0.0765,154.343,4,0.886,punk-rock
The Damned,New Rose,0.114,0.199,165533,0.929,0,1,0.062,-8.946,0.0809,169.605,4,0.196,punk-rock
Paramore,Misery Business,0.00272,0.517,211520,0.906,9.26e-06,1,0.113,-3.677,0.0735,172.977,4,0.715,punk-rock
New Found Glory,Kiss Me,0.00201,0.532,175173,0.913,2.85e-05,2,0.292,-3.141,0.0397,112.003,4,0.633,punk-rock
NOFX,Dying Degree,2.13e-06,0.308,110795,0.95,0.0157,4,0.156,-8.342,0.104,97.381,4,0.352,punk-rock
Rancid,Olympia WA,0.0448,0.423,210627,0.959,0,7,0.347,-4.613,0.107,166.919,4,0.638,punk-rock
Panic! At The Disco,Nine In The Afternoon - Radio Mix,0.0843,0.405,191560,0.689,0,10,0.207,-5.75,0.0365,155.189,4,0.376,punk-rock
Nirvana,Heart-Shaped Box,0.0773,0.49,279040,0.778,0.00862,1,0.087,-6.968,0.0548,99.723,4,0.265,punk-rock
My Chemical Romance,Famous Last Words,0.000321,0.467,299227,0.883,0.000152,2,0.125,-3.679,0.106,122.252,4,0.308,punk-rock
Red Hot Chili Peppers,Californication,0.0021,0.592,329733,0.767,0.00165,9,0.127,-2.788,0.027,96.483,4,0.317,punk-rock
Sleeping With Sirens,If You Can't Hang,0.00152,0.397,250240,0.975,0,2,0.118,-3.532,0.365,192.021,4,0.442,punk-rock
Sum 41,Pieces,0.00825,0.417,181653,0.83,0.00774,5,0.313,-5.257,0.0347,99.927,4,0.542,punk-rock
Taking Back Sunday,"Cute Without the ""E"" (Cut From the Team)",0.0394,0.402,211547,0.859,0,1,0.0745,-4.41,0.0466,95.31,4,0.518,punk-rock
Rise Against,Whereabouts Unknown,0.00111,0.192,241533,0.967,0.0792,3,0.111,-3.256,0.0647,174.313,4,0.299,punk-rock
blink-182,After Midnight,0.00904,0.541,206133,0.868,1.13e-05,9,0.0164,-5.028,0.0485,167.988,4,0.898,punk-rock
Iggy Pop,The Passenger,0.0797,0.5,284067,0.846,0,0,0.241,-8.098,0.0457,134.937,4,0.742,punk-rock
All Time Low,Weightless,0.00309,0.479,198000,0.931,0,2,0.121,-4.474,0.134,181.069,4,0.625,punk-rock
NOFX,Bottles To The Ground,0.00453,0.366,144747,0.894,0.00492,0,0.338,-4.926,0.0914,169.872,4,0.53,punk-rock
The Clash,Should I Stay or Should I Go - Remastered,0.0838,0.742,188240,0.844,0,2,0.418,-6.441,0.111,113.371,4,0.847,punk-rock
Nirvana,Come As You Are,8.36e-05,0.5,219027,0.832,0.00655,4,0.0924,-6.281,0.0325,120.066,4,0.558,punk-rock
blink-182,Feeling This,0.0772,0.403,172613,0.972,0,4,0.473,-3.991,0.122,173.18,4,0.581,punk-rock
Green Day,Basket Case,0.00293,0.442,181533,0.943,8.71e-06,3,0.091,-3.205,0.0602,85.064,4,0.794,punk-rock
Dark Tranquillity,Her Silent Language,4.52e-06,0.393,213587,0.893,0.0196,6,0.269,-4.149,0.0378,121.122,4,0.459,heavy-metal
As I Lay Dying,A Greater Foundation,0.000585,0.522,226213,0.992,0.00093,3,0.665,-3.234,0.114,124.983,4,0.383,heavy-metal
Megadeth,Holy Wars...The Punishment Due - 2004 Digital Remaster,0.00177,0.325,392600,0.985,0.107,11,0.351,-3.941,0.151,125.307,4,0.219,heavy-metal
Ozzy Osbourne,Bark at the Moon,7.95e-05,0.333,255293,0.934,0.00239,9,0.122,-4.187,0.106,146.369,4,0.472,heavy-metal
Amon Amarth,Twilight Of The Thunder God,1.62e-05,0.374,248747,0.92,0.026,6,0.0802,-4.653,0.0501,191.014,4,0.273,heavy-metal
Children Of Bodom,Needled 24 / 7,2.4e-06,0.425,248600,0.926,0.733,2,0.261,-4.177,0.0511,96.051,4,0.461,heavy-metal
Hammerfall,Hearts On Fire,0.000384,0.578,231387,0.899,3.14e-06,1,0.687,-5.985,0.0469,91.0,4,0.396,heavy-metal
Septicflesh,Anubis,3.32e-05,0.362,257680,0.713,0.946,7,0.44,-4.718,0.0459,79.987,3,0.123,heavy-metal
Bloodbath,Let the Stillborn Come to Me,1.9e-06,0.224,277560,0.963,0.164,9,0.368,-4.354,0.104,120.088,4,0.201,heavy-metal
Meshuggah,Bleed,8.64e-06,0.244,442758,0.998,0.882,1,0.287,-5.619,0.0925,114.914,4,0.187,heavy-metal
Amaranthe,Drop Dead Cynical,4.13e-05,0.521,197853,0.913,0.00023,7,0.0961,-3.948,0.0819,140.059,4,0.536,heavy-metal
Alestorm,Drink,3.72e-05,0.509,202587,0.855,5.87e-05,8,0.0808,-4.567,0.046,160.051,4,0.814,heavy-metal
Suicide Silence,Unanswered,1.63e-05,0.33,135747,0.993,0.606,6,0.332,-3.405,0.0858,116.453,4,0.345,heavy-metal
Sabaton,Carolus Rex,0.000594,0.443,293827,0.846,9.09e-05,10,0.101,-5.545,0.0499,176.129,4,0.233,heavy-metal
Ozzy Osbourne,Mr. Crowley,0.0361,0.315,295133,0.775,0.0173,2,0.428,-4.766,0.0378,108.115,4,0.382,heavy-metal
Disarmonia Mundi,Celestial Furnace,0.000154,0.414,228053,0.991,0.0193,11,0.151,-2.36,0.0615,94.994,4,0.295,heavy-metal
Dream Theater,The Enemy Inside,1.18e-05,0.488,377373,0.976,0.0295,4,0.067,-4.165,0.142,143.988,4,0.399,heavy-metal
Arch Enemy,My Apocalypse,4.04e-05,0.327,325587,0.896,0.24,8,0.116,-4.947,0.0496,117.766,4,0.296,heavy-metal
Slayer,War Ensemble,8.03e-05,0.333,291733,0.988,0.0175,1,0.05,-4.117,0.154,98.675,4,0.0986,heavy-metal
Heaven Shall Burn,Hunters Will Be Hunted,4.93e-05,0.356,359800,0.949,0.688,0,0.551,-5.344,0.0735,92.512,4,0.0466,heavy-metal
Turmion Kätilöt,Pyhä Maa,2.09e-05,0.462,202821,0.976,0.000331,0,0.0359,-3.913,0.0482,145.027,4,0.768,heavy-metal
Iron Maiden,The Trooper - 1998 Remastered Version,0.0238,0.286,250973,0.856,0.0542,4,0.487,-6.777,0.0585,162.12,4,0.705,heavy-metal
Venom,Black Metal,0.000918,0.291,221693,0.758,6.84e-06,1,0.291,-12.103,0.0556,80.601,4,0.448,heavy-metal
Amon Amarth,Cry Of The Black Birds,2.14e-06,0.231,229773,0.932,0.513,11,0.0832,-4.051,0.0654,174.046,4,0.107,heavy-metal
Powerwolf,Sacred & Wild,0.000161,0.554,220920,0.844,0,10,0.104,-4.638,0.0315,114.082,4,0.374,heavy-metal
Sabaton,40 1,8.12e-05,0.462,250827,0.947,0.000752,6,0.16,-4.082,0.082,130.126,4,0.548,heavy-metal
In Flames,Take This Life,2.87e-06,0.451,215280,0.993,0.559,10,0.0866,-4.688,0.163,119.93,4,0.126,heavy-metal
Nightwish,Bye Bye Beautiful,0.000131,0.49,254616,0.877,0.000622,9,0.0987,-5.394,0.044,148.032,4,0.391,heavy-metal
Mastodon,High Road,6.53e-06,0.428,255627,0.957,0.0213,9,0.0503,-3.201,0.0565,144.086,3,0.471,heavy-metal
Amaranthe,The Nexus,0.000112,0.504,196040,0.963,0,6,0.0906,-4.894,0.125,104.99,4,0.582,heavy-metal
Manowar,Hail And Kill,0.00478,0.358,357027,0.857,5.2e-05,4,0.0586,-12.569,0.0581,93.156,4,0.216,heavy-metal
Megadeth,Peace Sells - 2011 - Remastered,8.57e-05,0.322,244160,0.932,0.817,4,0.0969,-4.252,0.163,138.042,4,0.378,heavy-metal
Finntroll,Under Bergets Rot,0.000758,0.52,207693,0.988,0.00318,5,0.194,-4.731,0.0716,125.007,4,0.484,heavy-metal
Trivium,Down From The Sky,3.73e-05,0.453,334440,0.987,2.25e-06,11,0.0576,-2.298,0.0903,160.035,4,0.329,heavy-metal
Eluveitie,The Call of the Mountains,0.0399,0.31,254067,0.903,3.12e-05,8,0.974,-4.11,0.0514,108.362,4,0.185,heavy-metal
Arch Enemy,War Eternal,2.45e-05,0.445,256053,0.98,0.163,5,0.129,-4.369,0.0731,155.045,4,0.293,heavy-metal
Amon Amarth,Destroyer of the Universe,1.66e-05,0.318,221093,0.986,0.699,7,0.0701,-4.547,0.0849,177.67,4,0.086,heavy-metal
Insomnium,Revelation,8.67e-06,0.44,315653,0.984,0.464,2,0.267,-5.748,0.0549,109.989,3,0.195,heavy-metal
Pantera,Domination,0.000211,0.372,305293,0.888,0.00442,2,0.115,-5.88,0.0943,141.374,4,0.557,heavy-metal
Judas Priest,You've Got Another Thing Comin',0.00572,0.519,310080,0.833,4.33e-06,6,0.104,-6.947,0.0496,138.225,4,0.527,heavy-metal
Equilibrium,Wirtshaus Gaudi,0.00568,0.413,161067,0.979,0.373,0,0.102,-4.767,0.0399,92.525,4,0.71,heavy-metal
At The Gates,The Circular Ruins,2.14e-06,0.432,267733,0.986,0.00638,4,0.109,-5.251,0.0512,104.035,4,0.466,heavy-metal
Arch Enemy,You Will Know My Name,0.000137,0.35,277320,0.947,0.0196,11,0.128,-5.126,0.0749,137.137,4,0.108,heavy-metal
Anthrax,Madhouse,0.00279,0.331,259933,0.79,0.0953,9,0.334,-11.612,0.078,163.479,4,0.612,heavy-metal
Gojira,L'Enfant Sauvage,0.000146,0.143,257733,0.995,0.438,8,0.364,-5.698,0.185,87.803,3,0.0731,heavy-metal
Pantera,Cowboys From Hell,0.00437,0.415,243533,0.908,0.0345,2,0.082,-9.701,0.0765,114.816,4,0.441,heavy-metal
Behemoth,O Father O Satan O Sun!,0.000404,0.159,433440,0.928,3.51e-05,1,0.151,-4.116,0.0668,83.385,4,0.186,heavy-metal
Sonata Arctica,Replica,0.000567,0.212,294986,0.81,0,1,0.233,-4.506,0.0363,81.903,4,0.21,heavy-metal
Nightwish,Amaranth,0.00445,0.559,233867,0.864,0.00313,2,0.0625,-3.989,0.0423,127.983,4,0.305,heavy-metal
Amon Amarth,Deceiver of the Gods,4.09e-05,0.262,259173,0.991,0.204,1,0.15,-5.373,0.167,192.858,4,0.0824,heavy-metal
Black Sabbath,Children of the Grave,0.0762,0.319,317206,0.65,0.129,6,0.0962,-13.927,0.0375,149.886,4,0.375,heavy-metal
The Faceless,Autotheist Movement II: Emancipate,0.00118,0.355,440280,0.944,0.0192,5,0.303,-4.535,0.103,105.028,3,0.113,heavy-metal
Paradise Lost,An Eternity Of Lies,0.000586,0.33,356903,0.867,0.157,2,0.386,-5.223,0.0552,134.898,3,0.18,heavy-metal
Devin Townsend Project,Kingdom,8.1e-06,0.33,329107,0.876,0.762,1,0.202,-6.189,0.062,169.942,4,0.0474,heavy-metal
Megadeth,Hangar 18 - 2004 Digital Remaster,5.87e-05,0.248,311200,0.988,0.84,2,0.323,-3.74,0.144,115.298,4,0.134,heavy-metal
Killswitch Engage,In Due Time,0.000203,0.486,197573,0.959,0.0259,0,0.173,-3.857,0.0485,84.997,4,0.525,heavy-metal
Gojira,Explosia,6e-05,0.265,399320,0.97,0.741,5,0.33,-5.634,0.0892,120.335,4,0.173,heavy-metal
Death,Crystal Mountain,3.74e-05,0.286,307400,0.977,0.00206,7,0.369,-6.203,0.144,87.24,4,0.387,heavy-metal
In Flames,Alias,0.0217,0.419,289240,0.937,0.00144,10,0.231,-3.827,0.0619,170.016,4,0.338,heavy-metal
Helloween,Mr. Torture,0.00232,0.51,207933,0.973,0,6,0.105,-5.277,0.0617,190.0,4,0.43,heavy-metal
Slayer,Angel Of Death,9.06e-05,0.324,291773,0.994,0.347,1,0.0916,-4.366,0.141,105.012,4,0.0898,heavy-metal
Accept,Fast As a Shark,8.44e-05,0.416,228667,0.938,0.32,2,0.339,-14.079,0.083,140.089,4,0.117,heavy-metal
Trivium,Strife,3.58e-05,0.461,269266,0.987,8.48e-05,1,0.359,-1.711,0.108,142.031,4,0.318,heavy-metal
Eluveitie,From Darkness,0.000579,0.506,251733,0.997,0.0456,11,0.371,-3.393,0.127,119.996,4,0.174,heavy-metal
High On Fire,Snakes For The Divine,2.53e-05,0.235,503800,0.965,0.624,1,0.343,-5.945,0.0575,139.546,4,0.335,heavy-metal
Dio,Stand Up And Shout,6.49e-05,0.495,196973,0.954,0.826,7,0.359,-7.757,0.0841,109.556,4,0.355,heavy-metal
Pantera,Walk,0.000155,0.43,315120,0.704,0.00221,1,0.0933,-8.008,0.0804,118.242,4,0.684,heavy-metal
Alestorm,Shipwrecked,5.82e-05,0.574,210573,0.976,6.16e-05,5,0.105,-4.624,0.0401,105.034,4,0.621,heavy-metal
Megadeth,Tornado Of Souls - 2004 Digital Remaster,0.00203,0.519,319267,0.982,0.00055,7,0.0971,-3.547,0.108,97.745,4,0.359,heavy-metal
Ghost B.C.,SECULAR HAZE,0.00414,0.296,311333,0.772,0.246,10,0.143,-5.831,0.0323,199.958,3,0.504,heavy-metal
In Flames,Where The Dead Ships Dwell,7.13e-06,0.524,267787,0.948,0.0693,10,0.629,-3.558,0.0579,99.991,4,0.508,heavy-metal
Manowar,Kings Of Metal,0.000117,0.575,223867,0.881,2.69e-05,9,0.147,-13.012,0.0357,132.127,4,0.702,heavy-metal
Hammerfall,Heeding The Call,1.76e-05,0.521,270446,0.979,0.186,8,0.0589,-6.664,0.0644,138.0,4,0.493,heavy-metal
Powerwolf,We Drink Your Blood,0.00634,0.344,222560,0.92,0,1,0.0816,-5.122,0.0487,115.727,4,0.51,heavy-metal
Death,Pull the Plug,3.6e-06,0.226,266773,0.978,0.533,9,0.0436,-5.729,0.209,102.374,4,0.252,heavy-metal
After The Burial,A Wolf Amongst Ravens,0.000225,0.483,308222,0.975,0.166,1,0.128,-6.839,0.0526,136.019,3,0.309,heavy-metal
Sabaton,Night Witches,0.00661,0.546,181333,0.92,3.13e-06,5,0.904,-4.83,0.0592,95.996,4,0.233,heavy-metal
DevilDriver,Dead To Rights,1.95e-05,0.524,292813,0.993,0.00038,7,0.133,-3.851,0.143,110.022,4,0.276,heavy-metal
Hammerfall,Last Man Standing,0.0417,0.532,270233,0.809,0,2,0.394,-6.659,0.0368,110.018,4,0.177,heavy-metal
Necrophagist,Stabwound,4.8e-05,0.28,168000,0.961,0.249,2,0.25,-7.31,0.154,115.342,3,0.0793,heavy-metal
Edguy,Tears of a Mandrake,3.81e-05,0.522,431693,0.942,0.000517,8,0.0654,-4.762,0.0493,119.762,4,0.233,heavy-metal
At The Gates,Blinded By Fear,6.81e-06,0.247,192000,0.995,0.944,7,0.172,-8.27,0.177,124.374,4,0.0453,heavy-metal
Metallica,For Whom The Bell Tolls,0.0173,0.519,309933,0.861,0.00312,0,0.06,-6.67,0.0758,117.846,4,0.216,heavy-metal
Iron Maiden,Fear Of The Dark - 1998 Remastered Version,0.000762,0.302,436827,0.815,0.00034,2,0.0959,-8.756,0.0582,109.937,4,0.241,heavy-metal
Amorphis,House Of Sleep,0.00309,0.428,255530,0.864,0.114,7,0.147,-6.371,0.0599,125.017,4,0.342,heavy-metal
Parkway Drive,Carrion,0.000275,0.228,187960,0.969,0,6,0.0982,-4.07,0.1,155.212,4,0.427,heavy-metal
Sonata Arctica,Paid In Full,2.56e-05,0.515,264385,0.913,0.145,1,0.0687,-4.549,0.03,95.006,4,0.492,heavy-metal
Nightwish,Dark Chest Of Wonders,1.28e-05,0.489,268720,0.879,0.255,11,0.0688,-5.729,0.0548,94.98,4,0.47,heavy-metal
Sabaton,To Hell and Back,0.00318,0.536,206547,0.849,0.00197,0,0.104,-4.702,0.0616,127.002,4,0.297,heavy-metal
Amon Amarth,Death In Fire,1.25e-06,0.479,294893,0.986,0.634,4,0.117,-3.92,0.18,130.015,4,0.16,heavy-metal
In Flames,Trigger,6.29e-06,0.437,298693,0.967,0.845,8,0.226,-5.472,0.0723,92.433,4,0.263,heavy-metal
Eluveitie,Thousandfold,0.0637,0.521,200240,0.988,0.0858,7,0.166,-2.776,0.0756,124.994,4,0.401,heavy-metal
Thy Art Is Murder,The Purest Strain of Hate,0.00022,0.466,205107,0.986,0.0306,11,0.283,-3.465,0.197,135.065,4,0.237,heavy-metal
Nightwish,Wish I Had An Angel,9.68e-06,0.438,242927,0.936,0.029,0,0.49,-6.465,0.0533,79.512,4,0.565,heavy-metal
Mastodon,The Motherload,7.1e-06,0.363,299787,0.971,0.00358,5,0.0797,-2.974,0.0776,146.018,4,0.361,heavy-metal
The Haunted,Cutting Teeth,3.13e-06,0.44,204187,0.993,0.94,2,0.529,-3.744,0.117,97.034,4,0.171,heavy-metal
Marduk,Frontschwein,1.79e-06,0.324,191987,0.996,0.921,4,0.302,-4.02,0.096,97.366,4,0.0354,heavy-metal
DragonForce,Fury Of The Storm,3.34e-05,0.234,406827,0.911,0.258,4,0.344,-5.114,0.08,199.846,4,0.2,heavy-metal
Slayer,Disciple,0.00117,0.234,215693,0.994,0.0169,8,0.167,-3.659,0.229,95.052,4,0.0607,heavy-metal
Amon Amarth,The Pursuit Of Vikings,6.59e-05,0.506,270253,0.967,0.41,6,0.167,-2.973,0.0451,129.704,4,0.471,heavy-metal
Tame Impala,Feels Like We Only Go Backwards,0.0453,0.31,192960,0.907,0.369,2,0.247,-2.279,0.0591,149.931,4,0.506,psych-rock
Jimi Hendrix,Crosstown Traffic,0.254,0.482,139267,0.96,2.43e-06,0,0.294,-5.269,0.126,113.263,4,0.539,psych-rock
The West Coast Pop Art Experimental Band,Eighteen Is Over The Hill,0.724,0.352,162693,0.354,0.000225,6,0.112,-13.253,0.028,85.704,4,0.399,psych-rock
The Seeds,Pushin' Too Hard,0.383,0.509,159493,0.841,4.79e-05,8,0.278,-6.412,0.0453,142.324,4,0.815,psych-rock
Black Mountain,Wucan,0.00862,0.527,362960,0.617,0.646,1,0.0846,-9.752,0.0249,102.334,4,0.451,psych-rock
Moon Duo,Sleepwalker,0.000229,0.405,295787,0.961,0.011,2,0.113,-3.562,0.0562,137.045,4,0.344,psych-rock
The Brian Jonestown Massacre,This Is Why You Love Me,0.0186,0.601,117213,0.841,0.00144,9,0.219,-4.705,0.0287,115.433,4,0.95,psych-rock
Goat,Goatman,0.0591,0.494,255240,0.944,0.482,5,0.38,-2.37,0.0877,110.652,4,0.669,psych-rock
Love,The Red Telephone,0.569,0.465,286227,0.387,4e-05,7,0.117,-13.505,0.0299,110.495,4,0.0931,psych-rock
Night Beats,Dial 666,0.232,0.262,104987,0.87,0.00232,7,0.338,-6.015,0.0453,166.849,4,0.529,psych-rock
The Psychedelic Furs,The Ghost In You,0.00731,0.577,260693,0.613,3.55e-05,10,0.0918,-10.459,0.0275,123.349,4,0.766,psych-rock
MGMT,Electric Feel,0.0714,0.763,229640,0.807,0.28,1,0.348,-3.714,0.035,103.038,3,0.544,psych-rock
The Zombies,This Will Be Our Year,0.626,0.535,127733,0.424,0,9,0.191,-7.491,0.0314,97.506,4,0.548,psych-rock
The 13th Floor Elevators,Tried To Hide - Original,0.0944,0.479,167500,0.667,2.6e-05,11,0.126,-10.889,0.0589,138.226,4,0.706,psych-rock
Strawberry Alarm Clock,Incense And Peppermints - Stereo Version,0.0887,0.464,167613,0.766,0,9,0.111,-7.035,0.0301,132.713,4,0.698,psych-rock
Wooden Shjips,These Shadows,0.434,0.492,325333,0.638,0.954,2,0.154,-9.095,0.0295,108.156,4,0.359,psych-rock
Boogarins,Lucifernandis,0.775,0.409,243027,0.63,0.295,2,0.231,-8.326,0.0572,132.996,4,0.216,psych-rock
Temples,The Guesser,0.0129,0.521,246522,0.938,0.0179,7,0.124,-4.572,0.0604,124.93,4,0.762,psych-rock
Steppenwolf,The Pusher,0.131,0.469,348560,0.384,0.00759,0,0.475,-13.877,0.0255,82.078,4,0.697,psych-rock
The Psychedelic Furs,Love My Way,0.00432,0.64,214053,0.768,0.000228,0,0.126,-7.667,0.0355,126.093,4,0.546,psych-rock
Unknown Mortal Orchestra,The Opposite of Afternoon,0.779,0.529,325493,0.574,0.188,3,0.205,-9.175,0.334,118.469,4,0.588,psych-rock
Love,A House Is Not A Motel,0.11,0.472,211693,0.551,8.08e-05,9,0.0655,-11.82,0.0553,80.266,4,0.773,psych-rock
Tame Impala,Expectation,0.0237,0.445,362880,0.859,0.00765,5,0.0751,-5.002,0.0557,139.987,3,0.191,psych-rock
